signguCode,signguNm,daywkDivCd,daywkDivNm,touDivCd,touDivNm,touNum,baseYmd
30140,중구,5,금요일,3,외국인(c),509.71,20250314
30170,서구,5,금요일,1,현지인(a),272076.0,20250314
30170,서구,5,금요일,2,외지인(b),189507.5,20250314
30170,서구,5,금요일,3,외국인(c),838.81,20250314
30200,유성구,5,금요일,1,현지인(a),255255.0,20250314
30200,유성구,5,금요일,2,외지인(b),187733.0,20250314
30200,유성구,5,금요일,3,외국인(c),1195.5399999999997,20250314
30230,대덕구,5,금요일,1,현지인(a),77262.5,20250314
30230,대덕구,5,금요일,2,외지인(b),81588.5,20250314
30230,대덕구,5,금요일,3,외국인(c),557.9799999999999,20250314
30110,동구,6,토요일,1,현지인(a),80766.0,20250315
30110,동구,6,토요일,2,외지인(b),162890.0,20250315
30110,동구,6,토요일,3,외국인(c),974.4799999999999,20250315
30140,중구,6,토요일,1,현지인(a),111996.5,20250315
30140,중구,6,토요일,2,외지인(b),175693.0,20250315
30140,중구,6,토요일,3,외국인(c),480.02,20250315
30170,서구,6,토요일,1,현지인(a),244240.5,20250315
30170,서구,6,토요일,2,외지인(b),233110.5,20250315
30170,서구,6,토요일,3,외국인(c),904.3900000000002,20250315
30200,유성구,6,토요일,1,현지인(a),221868.5,20250315
30200,유성구,6,토요일,2,외지인(b),229869.5,20250315
30200,유성구,6,토요일,3,외국인(c),1140.59,20250315
30230,대덕구,6,토요일,1,현지인(a),68677.0,20250315
30230,대덕구,6,토요일,2,외지인(b),97811.0,20250315
30230,대덕구,6,토요일,3,외국인(c),546.5199999999999,20250315
30110,동구,7,일요일,1,현지인(a),76867.0,20250316
30110,동구,7,일요일,2,외지인(b),133654.5,20250316
30110,동구,7,일요일,3,외국인(c),997.89,20250316
30140,중구,7,일요일,1,현지인(a),106340.5,20250316
30140,중구,7,일요일,2,외지인(b),136395.0,20250316
30140,중구,7,일요일,3,외국인(c),523.8099999999998,20250316
30170,서구,7,일요일,1,현지인(a),231210.0,20250316
30170,서구,7,일요일,2,외지인(b),178024.0,20250316
30170,서구,7,일요일,3,외국인(c),933.4499999999997,20250316
30200,유성구,7,일요일,1,현지인(a),212527.0,20250316
30200,유성구,7,일요일,2,외지인(b),182066.5,20250316
30200,유성구,7,일요일,3,외국인(c),1221.1299999999999,20250316
30230,대덕구,7,일요일,1,현지인(a),64319.5,20250316
30230,대덕구,7,일요일,2,외지인(b),78039.5,20250316
30230,대덕구,7,일요일,3,외국인(c),508.42000000000013,20250316
30110,동구,1,월요일,1,현지인(a),86075.5,20250317
30110,동구,1,월요일,2,외지인(b),117708.5,20250317
30110,동구,1,월요일,3,외국인(c),1023.6999999999999,20250317
30140,중구,1,월요일,1,현지인(a),118356.0,20250317
30140,중구,1,월요일,2,외지인(b),119108.5,20250317
30140,중구,1,월요일,3,외국인(c),424.09,20250317
30170,서구,1,월요일,1,현지인(a),259980.0,20250317
30170,서구,1,월요일,2,외지인(b),164160.5,20250317
30170,서구,1,월요일,3,외국인(c),849.5499999999997,20250317
30200,유성구,1,월요일,1,현지인(a),244926.5,20250317
30200,유성구,1,월요일,2,외지인(b),157269.0,20250317
30200,유성구,1,월요일,3,외국인(c),1266.9099999999999,20250317
30230,대덕구,1,월요일,1,현지인(a),74364.5,20250317
30230,대덕구,1,월요일,2,외지인(b),72712.5,20250317
30230,대덕구,1,월요일,3,외국인(c),533.51,20250317
30110,동구,2,화요일,1,현지인(a),82971.0,20250318
30110,동구,2,화요일,2,외지인(b),111552.0,20250318
30110,동구,2,화요일,3,외국인(c),917.8700000000001,20250318
30140,중구,2,화요일,1,현지인(a),114765.0,20250318
30140,중구,2,화요일,2,외지인(b),106302.0,20250318
30140,중구,2,화요일,3,외국인(c),390.0199999999999,20250318
30170,서구,2,화요일,1,현지인(a),255006.5,20250318
30170,서구,2,화요일,2,외지인(b),157878.0,20250318
30170,서구,2,화요일,3,외국인(c),735.47,20250318
30200,유성구,2,화요일,1,현지인(a),241545.5,20250318
30200,유성구,2,화요일,2,외지인(b),157909.5,20250318
30200,유성구,2,화요일,3,외국인(c),1303.69,20250318
30230,대덕구,2,화요일,1,현지인(a),72642.5,20250318
30230,대덕구,2,화요일,2,외지인(b),70738.5,20250318
30230,대덕구,2,화요일,3,외국인(c),543.7700000000001,20250318
30110,동구,3,수요일,1,현지인(a),86058.0,20250319
30110,동구,3,수요일,2,외지인(b),116665.5,20250319
30110,동구,3,수요일,3,외국인(c),893.6299999999999,20250319
30140,중구,3,수요일,1,현지인(a),118216.0,20250319
30140,중구,3,수요일,2,외지인(b),113407.0,20250319
30140,중구,3,수요일,3,외국인(c),414.43000000000006,20250319
30170,서구,3,수요일,1,현지인(a),262969.0,20250319
30170,서구,3,수요일,2,외지인(b),170121.0,20250319
30170,서구,3,수요일,3,외국인(c),765.6800000000001,20250319
30200,유성구,3,수요일,1,현지인(a),247831.5,20250319
30200,유성구,3,수요일,2,외지인(b),169641.5,20250319
30200,유성구,3,수요일,3,외국인(c),1275.31,20250319
30230,대덕구,3,수요일,1,현지인(a),75838.0,20250319
30230,대덕구,3,수요일,2,외지인(b),74987.5,20250319
30230,대덕구,3,수요일,3,외국인(c),454.99999999999994,20250319
30110,동구,4,목요일,1,현지인(a),85599.5,20250320
30110,동구,4,목요일,2,외지인(b),122384.5,20250320
30110,동구,4,목요일,3,외국인(c),956.2299999999998,20250320
30140,중구,4,목요일,1,현지인(a),118674.5,20250320
30140,중구,4,목요일,2,외지인(b),118272.0,20250320
30140,중구,4,목요일,3,외국인(c),409.91999999999996,20250320
30170,서구,4,목요일,1,현지인(a),262342.5,20250320
30170,서구,4,목요일,2,외지인(b),172760.0,20250320
30170,서구,4,목요일,3,외국인(c),749.5999999999999,20250320
30200,유성구,4,목요일,1,현지인(a),246452.5,20250320
30200,유성구,4,목요일,2,외지인(b),174590.5,20250320
30200,유성구,4,목요일,3,외국인(c),1259.9999999999993,20250320
30230,대덕구,4,목요일,1,현지인(a),75299.0,20250320
30230,대덕구,4,목요일,2,외지인(b),77112.0,20250320
30230,대덕구,4,목요일,3,외국인(c),508.5800000000002,20250320
30110,동구,5,금요일,1,현지인(a),86555.0,20250321
30110,동구,5,금요일,2,외지인(b),138999.0,20250321
30110,동구,5,금요일,3,외국인(c),940.9199999999998,20250321
30140,중구,5,금요일,1,현지인(a),120470.0,20250321
30140,중구,5,금요일,2,외지인(b),130144.0,20250321
30140,중구,5,금요일,3,외국인(c),429.90999999999997,20250321
30170,서구,5,금요일,1,현지인(a),266238.0,20250321
30170,서구,5,금요일,2,외지인(b),187428.5,20250321
30170,서구,5,금요일,3,외국인(c),765.1300000000001,20250321
30200,유성구,5,금요일,1,현지인(a),248108.0,20250321
30200,유성구,5,금요일,2,외지인(b),182770.0,20250321
30200,유성구,5,금요일,3,외국인(c),1214.3299999999997,20250321
30230,대덕구,5,금요일,1,현지인(a),76884.5,20250321
30230,대덕구,5,금요일,2,외지인(b),85074.5,20250321
30230,대덕구,5,금요일,3,외국인(c),482.5100000000001,20250321
30110,동구,6,토요일,1,현지인(a),80276.0,20250322
30110,동구,6,토요일,2,외지인(b),170278.5,20250322
30110,동구,6,토요일,3,외국인(c),909.8499999999998,20250322
30140,중구,6,토요일,1,현지인(a),111678.0,20250322
30140,중구,6,토요일,2,외지인(b),176935.5,20250322
30140,중구,6,토요일,3,외국인(c),493.66999999999996,20250322
30170,서구,6,토요일,1,현지인(a),242252.5,20250322
30170,서구,6,토요일,2,외지인(b),236768.0,20250322
30170,서구,6,토요일,3,외국인(c),788.6199999999999,20250322
30200,유성구,6,토요일,1,현지인(a),219453.5,20250322
30200,유성구,6,토요일,2,외지인(b),229488.0,20250322
30200,유성구,6,토요일,3,외국인(c),1158.53,20250322
30230,대덕구,6,토요일,1,현지인(a),69468.0,20250322
30230,대덕구,6,토요일,2,외지인(b),102994.5,20250322
30230,대덕구,6,토요일,3,외국인(c),470.44,20250322
30110,동구,7,일요일,1,현지인(a),78407.0,20250323
30110,동구,7,일요일,2,외지인(b),145026.0,20250323
30110,동구,7,일요일,3,외국인(c),930.2500000000001,20250323
30140,중구,7,일요일,1,현지인(a),107754.5,20250323
30140,중구,7,일요일,2,외지인(b),141550.5,20250323
30140,중구,7,일요일,3,외국인(c),479.44,20250323
30170,서구,7,일요일,1,현지인(a),232480.5,20250323
30170,서구,7,일요일,2,외지인(b),185671.5,20250323
30170,서구,7,일요일,3,외국인(c),760.94,20250323
30200,유성구,7,일요일,1,현지인(a),215418.0,20250323
30200,유성구,7,일요일,2,외지인(b),193973.5,20250323
30200,유성구,7,일요일,3,외국인(c),1152.54,20250323
30230,대덕구,7,일요일,1,현지인(a),66535.0,20250323
30230,대덕구,7,일요일,2,외지인(b),87517.5,20250323
30230,대덕구,7,일요일,3,외국인(c),495.16,20250323
30110,동구,1,월요일,1,현지인(a),84756.0,20250324
30110,동구,1,월요일,2,외지인(b),115906.0,20250324
30110,동구,1,월요일,3,외국인(c),1023.92,20250324
30140,중구,1,월요일,1,현지인(a),116508.0,20250324
30140,중구,1,월요일,2,외지인(b),112119.0,20250324
30140,중구,1,월요일,3,외국인(c),390.63,20250324
30170,서구,1,월요일,1,현지인(a),257446.0,20250324
30170,서구,1,월요일,2,외지인(b),167394.5,20250324
30170,서구,1,월요일,3,외국인(c),770.7599999999998,20250324
30200,유성구,1,월요일,1,현지인(a),241360.0,20250324
30200,유성구,1,월요일,2,외지인(b),163831.5,20250324
30200,유성구,1,월요일,3,외국인(c),1398.4499999999994,20250324
30230,대덕구,1,월요일,1,현지인(a),74088.0,20250324
30230,대덕구,1,월요일,2,외지인(b),74851.0,20250324
30230,대덕구,1,월요일,3,외국인(c),485.69000000000005,20250324
30110,동구,2,화요일,1,현지인(a),83846.0,20250325
30110,동구,2,화요일,2,외지인(b),119374.5,20250325
30110,동구,2,화요일,3,외국인(c),837.7099999999999,20250325
30140,중구,2,화요일,1,현지인(a),116697.0,20250325
30140,중구,2,화요일,2,외지인(b),114782.5,20250325
30140,중구,2,화요일,3,외국인(c),468.09,20250325
30170,서구,2,화요일,1,현지인(a),256294.5,20250325
30170,서구,2,화요일,2,외지인(b),169442.0,20250325
30170,서구,2,화요일,3,외국인(c),826.3600000000001,20250325
30200,유성구,2,화요일,1,현지인(a),240814.0,20250325
30200,유성구,2,화요일,2,외지인(b),165508.0,20250325
30200,유성구,2,화요일,3,외국인(c),1649.6999999999998,20250325
30230,대덕구,2,화요일,1,현지인(a),74172.0,20250325
30230,대덕구,2,화요일,2,외지인(b),76653.5,20250325
30230,대덕구,2,화요일,3,외국인(c),591.56,20250325
30110,동구,3,수요일,1,현지인(a),84801.5,20250326
30110,동구,3,수요일,2,외지인(b),119528.5,20250326
30110,동구,3,수요일,3,외국인(c),914.5300000000002,20250326
30140,중구,3,수요일,1,현지인(a),117873.0,20250326
30140,중구,3,수요일,2,외지인(b),117460.0,20250326
30140,중구,3,수요일,3,외국인(c),453.14000000000004,20250326
30170,서구,3,수요일,1,현지인(a),260974.0,20250326
30170,서구,3,수요일,2,외지인(b),175784.0,20250326
30170,서구,3,수요일,3,외국인(c),983.76,20250326
30200,유성구,3,수요일,1,현지인(a),243551.0,20250326
30200,유성구,3,수요일,2,외지인(b),174380.5,20250326
30200,유성구,3,수요일,3,외국인(c),1637.83,20250326
30230,대덕구,3,수요일,1,현지인(a),74977.0,20250326
30230,대덕구,3,수요일,2,외지인(b),79110.5,20250326
30230,대덕구,3,수요일,3,외국인(c),500.46000000000015,20250326
30110,동구,4,목요일,1,현지인(a),83128.5,20250327
30110,동구,4,목요일,2,외지인(b),120827.0,20250327
30110,동구,4,목요일,3,외국인(c),882.0600000000001,20250327
30140,중구,4,목요일,1,현지인(a),115846.5,20250327
30140,중구,4,목요일,2,외지인(b),117449.5,20250327
30140,중구,4,목요일,3,외국인(c),686.5899999999999,20250327
30170,서구,4,목요일,1,현지인(a),255468.5,20250327
30170,서구,4,목요일,2,외지인(b),169792.0,20250327
30170,서구,4,목요일,3,외국인(c),826.64,20250327
30200,유성구,4,목요일,1,현지인(a),239809.5,20250327
30200,유성구,4,목요일,2,외지인(b),170523.5,20250327
30200,유성구,4,목요일,3,외국인(c),1657.0299999999997,20250327
30230,대덕구,4,목요일,1,현지인(a),73255.0,20250327
30230,대덕구,4,목요일,2,외지인(b),75796.0,20250327
30230,대덕구,4,목요일,3,외국인(c),550.36,20250327
30110,동구,5,금요일,1,현지인(a),85232.0,20250328
30110,동구,5,금요일,2,외지인(b),143556.0,20250328
30110,동구,5,금요일,3,외국인(c),945.9299999999998,20250328
30140,중구,5,금요일,1,현지인(a),119595.0,20250328
30140,중구,5,금요일,2,외지인(b),150608.5,20250328
30140,중구,5,금요일,3,외국인(c),508.20000000000005,20250328
30170,서구,5,금요일,1,현지인(a),262052.0,20250328
30170,서구,5,금요일,2,외지인(b),191523.5,20250328
30170,서구,5,금요일,3,외국인(c),837.6899999999996,20250328
30200,유성구,5,금요일,1,현지인(a),243824.0,20250328
30200,유성구,5,금요일,2,외지인(b),190008.0,20250328
30200,유성구,5,금요일,3,외국인(c),1270.1999999999998,20250328
30230,대덕구,5,금요일,1,현지인(a),75652.5,20250328
30230,대덕구,5,금요일,2,외지인(b),84056.0,20250328
30230,대덕구,5,금요일,3,외국인(c),496.73,20250328
30110,동구,6,토요일,1,현지인(a),77157.5,20250329
30110,동구,6,토요일,2,외지인(b),162977.5,20250329
30110,동구,6,토요일,3,외국인(c),893.5200000000002,20250329
30140,중구,6,토요일,1,현지인(a),108199.0,20250329
30140,중구,6,토요일,2,외지인(b),183043.0,20250329
30140,중구,6,토요일,3,외국인(c),473.17999999999995,20250329
30170,서구,6,토요일,1,현지인(a),234031.0,20250329
30170,서구,6,토요일,2,외지인(b),232949.5,20250329
30170,서구,6,토요일,3,외국인(c),863.3299999999998,20250329
30200,유성구,6,토요일,1,현지인(a),214056.5,20250329
30200,유성구,6,토요일,2,외지인(b),232148.0,20250329
30200,유성구,6,토요일,3,외국인(c),1197.3,20250329
30230,대덕구,6,토요일,1,현지인(a),66160.5,20250329
30230,대덕구,6,토요일,2,외지인(b),99351.0,20250329
30230,대덕구,6,토요일,3,외국인(c),496.06000000000023,20250329
30110,동구,7,일요일,1,현지인(a),76195.0,20250330
30110,동구,7,일요일,2,외지인(b),149513.0,20250330
30110,동구,7,일요일,3,외국인(c),977.1599999999995,20250330
30140,중구,7,일요일,1,현지인(a),105437.5,20250330
30140,중구,7,일요일,2,외지인(b),159421.5,20250330
30140,중구,7,일요일,3,외국인(c),488.80000000000007,20250330
30170,서구,7,일요일,1,현지인(a),226198.0,20250330
30170,서구,7,일요일,2,외지인(b),193158.0,20250330
30170,서구,7,일요일,3,외국인(c),802.33,20250330
30200,유성구,7,일요일,1,현지인(a),208719.0,20250330
30200,유성구,7,일요일,2,외지인(b),193371.5,20250330
30200,유성구,7,일요일,3,외국인(c),1140.1099999999997,20250330
30230,대덕구,7,일요일,1,현지인(a),63549.5,20250330
30230,대덕구,7,일요일,2,외지인(b),85407.0,20250330
30230,대덕구,7,일요일,3,외국인(c),518.75,20250330
30110,동구,1,월요일,1,현지인(a),83205.5,20250331
30110,동구,1,월요일,2,외지인(b),121411.5,20250331
30110,동구,1,월요일,3,외국인(c),1112.37,20250331
30140,중구,1,월요일,1,현지인(a),115076.5,20250331
30140,중구,1,월요일,2,외지인(b),112483.0,20250331
30140,중구,1,월요일,3,외국인(c),534.4,20250331
30170,서구,1,월요일,1,현지인(a),255475.5,20250331
30170,서구,1,월요일,2,외지인(b),169515.5,20250331
30170,서구,1,월요일,3,외국인(c),925.1900000000002,20250331
30200,유성구,1,월요일,1,현지인(a),237832.0,20250331
30200,유성구,1,월요일,2,외지인(b),166012.0,20250331
30200,유성구,1,월요일,3,외국인(c),1416.5399999999997,20250331
30230,대덕구,1,월요일,1,현지인(a),73094.0,20250331
30230,대덕구,1,월요일,2,외지인(b),76097.0,20250331
30230,대덕구,1,월요일,3,외국인(c),568.33,20250331
30110,동구,2,화요일,1,현지인(a),88707.5,20250401
30110,동구,2,화요일,2,외지인(b),82957.0,20250401
30110,동구,2,화요일,3,외국인(c),959.9300000000001,20250401
30140,중구,2,화요일,1,현지인(a),121240.0,20250401
30140,중구,2,화요일,2,외지인(b),90853.0,20250401
30140,중구,2,화요일,3,외국인(c),502.51,20250401
30170,서구,2,화요일,1,현지인(a),263651.5,20250401
30170,서구,2,화요일,2,외지인(b),122052.0,20250401
30170,서구,2,화요일,3,외국인(c),933.7299999999999,20250401
30200,유성구,2,화요일,1,현지인(a),253001.0,20250401
30200,유성구,2,화요일,2,외지인(b),126136.5,20250401
30200,유성구,2,화요일,3,외국인(c),1486.53,20250401
30230,대덕구,2,화요일,1,현지인(a),78036.0,20250401
30230,대덕구,2,화요일,2,외지인(b),57519.0,20250401
